"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000134758","RNF138","ENSG00000134758_RNF138",27.7430402336093,11.3403785518718,20.5109725203962,14.7991185765785
"ENSG00000134759","ELP2","ENSG00000134759_ELP2",75.9528452907211,55.7484981023432,61.4195972710208,71.622556376444
"ENSG00000134762","DSC3","ENSG00000134762_DSC3",129.216615041552,132.170606662081,89.4663690875847,111.230692974984
"ENSG00000134775","FHOD3","ENSG00000134775_FHOD3",15.8787685057996,12.5948452058399,4.24951088129756,5.65214149717721
"ENSG00000134779","TPGS2","ENSG00000134779_TPGS2",100.505794334678,76.7231805566902,80.8540270348216,70.9753646019581
"ENSG00000134780","DAGLA","ENSG00000134780_DAGLA",1.32621768558597,1.15410932165067,0.45328116067174,0.862922365981253
"ENSG00000134802","SLC43A3","ENSG00000134802_SLC43A3",21.506232739232,7.12537059453892,16.8280630899383,9.06068484280316
"ENSG00000134809","TIMM10","ENSG00000134809_TIMM10",27.8864151185375,16.4586025000617,26.6302681894647,16.524963308541
"ENSG00000134815","DHX34","ENSG00000134815_DHX34",48.0305864509515,34.272028986409,43.0617102638153,31.669250831512
"ENSG00000134824","FADS2","ENSG00000134824_FADS2",33.1554421396494,35.4763169742184,47.3112211451129,44.3973557297355
"ENSG00000134825","TMEM258","ENSG00000134825_TMEM258",46.9552748139899,46.5658021952966,54.3370791355248,52.0342186686696
"ENSG00000134851","TMEM165","ENSG00000134851_TMEM165",85.3797439747511,74.7160339103412,57.7933479856469,68.8180586870049
"ENSG00000134852","CLOCK","ENSG00000134852_CLOCK",41.650404071646,38.7379302745355,30.8231189256783,33.3950955634745
"ENSG00000134864","GGACT","ENSG00000134864_GGACT",1.0753116369616,1.0035733231745,0.793242031175545,0.345168946392501
"ENSG00000134871","COL4A2","ENSG00000134871_COL4A2",105.703133913325,85.8556977975781,130.431653983293,129.78352384358
"ENSG00000134882","UBAC2","ENSG00000134882_UBAC2",106.276633453038,112.751462858655,94.225821274638,136.514318298234
"ENSG00000134884","ARGLU1","ENSG00000134884_ARGLU1",95.8819542957427,70.4508472868496,86.8033422686382,63.0364788349305
"ENSG00000134897","BIVM","ENSG00000134897_BIVM",23.9436057830116,23.5839730946006,21.6441754220756,18.9411459332885
"ENSG00000134899","ERCC5","ENSG00000134899_ERCC5",2.93918514102838,2.35839730946006,2.49304638369457,1.59640637706532
"ENSG00000134900","TPP2","ENSG00000134900_TPP2",70.9705680394657,49.5765221648201,71.561763241051,57.9883829939402
"ENSG00000134901","POGLUT2","ENSG00000134901_POGLUT2",18.1727666646511,14.7525278506651,15.694860188259,20.4944061920548
"ENSG00000134905","CARS2","ENSG00000134905_CARS2",96.0970166231351,97.5975056787196,84.5935966103635,61.310634102968
"ENSG00000134909","ARHGAP32","ENSG00000134909_ARHGAP32",35.6645026258931,42.300615571805,35.9791921283194,47.7196068387633
"ENSG00000134910","STT3A","ENSG00000134910_STT3A",230.546814964567,185.861779451917,255.820555054113,237.433088999742
"ENSG00000134954","ETS1","ENSG00000134954_ETS1",111.904097686471,84.1998018143401,172.870102651185,129.438354897188
"ENSG00000134955","SLC37A2","ENSG00000134955_SLC37A2",75.6302517996326,115.260396166591,66.4056900384099,74.8153691305747
"ENSG00000134970","TMED7","ENSG00000134970_TMED7",46.7043687653655,31.361666349203,52.8072552182577,31.4966663583157
"ENSG00000134982","APC","ENSG00000134982_APC",27.9939462822337,21.6270051144104,21.8141558573275,20.7964290201482
"ENSG00000134986","NREP","ENSG00000134986_NREP",17.8143294523305,22.9316504345372,12.7485326438927,17.1290089647279
"ENSG00000134987","WDR36","ENSG00000134987_WDR36",73.6946908531017,33.0677409985996,58.9265508873262,49.3160132158286
"ENSG00000134996","OSTF1","ENSG00000134996_OSTF1",34.266597497843,37.7845356175197,34.902649371724,37.0193695005958
"ENSG00000135002","RFK","ENSG00000135002_RFK",25.5924169596861,22.8312931022198,22.3807573081672,26.6643011088207
"ENSG00000135018","UBQLN1","ENSG00000135018_UBQLN1",198.215778413255,175.023187561632,187.715060663184,231.478924674471
"ENSG00000135040","NAA35","ENSG00000135040_NAA35",39.9657491737395,31.2111303507268,33.202845019205,38.2706069312686
"ENSG00000135045","C9orf40","ENSG00000135045_C9orf40",17.1332987489215,12.3439518750463,14.2783565611598,11.9514747688404
"ENSG00000135046","ANXA1","ENSG00000135046_ANXA1",570.775416899218,545.943887806925,754.769792663531,645.767952582071
"ENSG00000135047","CTSL","ENSG00000135047_CTSL",106.563383222895,136.636507950208,126.295463392164,178.107176338531
"ENSG00000135048","CEMIP2","ENSG00000135048_CEMIP2",20.1083276111819,14.6019918521889,23.7972609352664,25.456209796447
"ENSG00000135049","AGTPBP1","ENSG00000135049_AGTPBP1",21.5779201816961,17.3618184909188,17.6779652661979,16.3955249536438
"ENSG00000135052","GOLM1","ENSG00000135052_GOLM1",44.5537454914423,39.2397169361228,46.3479986786854,45.1739858591186
"ENSG00000135063","FAM189A2","ENSG00000135063_FAM189A2",0.501812097248747,1.45518131860302,0.793242031175545,0.949214602579379
"ENSG00000135069","PSAT1","ENSG00000135069_PSAT1",44.9121827037629,83.7983724850703,100.118476363371,129.308916542291
"ENSG00000135070","ISCA1","ENSG00000135070_ISCA1",58.9270777054957,47.1679461892013,48.6710646271281,49.2728670975296
"ENSG00000135074","ADAM19","ENSG00000135074_ADAM19",20.2875462173422,16.1575305031094,29.4632754436631,25.9308170977367
"ENSG00000135083","CCNJL","ENSG00000135083_CCNJL",12.0076466127379,21.6771837805691,12.5785522086408,12.5986665433263
"ENSG00000135090","TAOK3","ENSG00000135090_TAOK3",40.6109361559165,50.5299168218358,46.4046588237694,54.407255175118
"ENSG00000135093","USP30","ENSG00000135093_USP30",11.2907721880968,22.7309357699023,14.5049971414957,17.6036162660176
"ENSG00000135097","MSI1","ENSG00000135097_MSI1",1.97140466776293,3.76339996190436,1.47316377218315,6.98967116444815
"ENSG00000135108","FBXO21","ENSG00000135108_FBXO21",57.3857976925174,52.9886714636133,59.379832047998,61.4400724578652
"ENSG00000135111","TBX3","ENSG00000135111_TBX3",9.42689868403003,11.1396638872369,11.1620485815416,9.66473049899004
"ENSG00000135114","OASL","ENSG00000135114_OASL",6.23680749437728,16.6593171646966,13.6550949652362,53.8463556372302
